City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
354,darnah,32.767,22.6367,13.4,67,98,3.93,LY,1675375573
355,ahipara,-35.1667,173.1667,22.89,91,98,3.25,NZ,1675375573
356,rundu,-17.9333,19.7667,19.58,94,99,3.06,NA,1675375574
357,pacific grove,36.6177,-121.9166,17.44,52,0,1.79,US,1675375574
358,berovo,41.7031,22.8578,-0.16,93,98,0.14,MK,1675375518
359,nogliki,51.8333,143.1667,-24.86,92,100,3.79,RU,1675375575
360,litovko,49.2361,135.1742,-32.38,100,57,0.58,RU,1675375575
361,manokwari,-0.8667,134.0833,25.08,80,83,2.21,ID,1675375575
362,dalvik,65.9702,-18.5286,1.96,92,100,2.24,IS,1675375576
363,sitka,57.0531,-135.33,3.3,94,100,1.98,US,1675375253
364,suslonger,56.3156,48.2531,-9.63,94,100,2.68,RU,1675375576
365,pontes e lacerda,-15.2261,-59.3353,25.66,90,97,1.32,BR,1675375488
366,plyussa,58.4308,29.3654,-3.18,97,100,2.62,RU,1675375576
367,bjornevatn,69.6672,29.9847,-7.21,85,0,3.6,NO,1675375577
368,port blair,11.6667,92.75,25.04,80,31,2.7,IN,1675375577
369,qovlar,40.948,45.735,3.03,76,100,3.68,AZ,1675375579
370,boyolangu,-8.1181,111.8935,23.17,93,100,2.84,ID,1675375579
371,clyde river,70.4692,-68.5914,-31.87,68,20,3.6,CA,1675375238
372,pavlikeni,43.2428,25.3219,3.71,69,6,6.42,BG,1675375579
373,melito di porto salvo,37.9222,15.7714,13.08,76,40,3.09,IT,1675375580
374,sechura,-5.5569,-80.8222,26.61,63,42,7.1,PE,1675375580
375,calbuco,-41.768,-73.1273,21.56,76,1,5.95,CL,1675375581
376,miranda,3.2499,-76.2281,28.07,67,58,0.91,CO,1675375581
377,iquitos,-3.7481,-73.2472,31.02,58,20,3.09,PE,1675375581
378,namatanai,-3.6667,152.4333,28.15,74,90,1.59,PG,1675375230
379,caconda,-13.7333,15.0667,16.61,74,100,1.89,AO,1675375582
380,muscatine,41.4667,-91.1335,-3.28,44,53,2.68,US,1675375582
381,veraval,20.9,70.3667,21.68,44,37,4.7,IN,1675375582
382,boguchany,58.3814,97.4531,-13.27,97,100,2.25,RU,1675375583
383,olafsvik,64.8945,-23.7142,2.29,96,77,10.72,IS,1675375342
384,kidal,18.4411,1.4078,21.8,10,10,5.93,ML,1675375583
385,araouane,18.9048,-3.5265,16.83,14,45,5.91,ML,1675375583
386,sao felix do xingu,-6.6447,-51.995,23.41,94,66,1.53,BR,1675375301
387,marau,-28.4492,-52.2,27.97,74,97,1.66,BR,1675375486
388,hasaki,35.7333,140.8333,2.9,73,100,6.77,JP,1675375282
389,kudahuvadhoo,2.6708,72.8944,26.6,68,31,5.72,MV,1675375584
390,nenjiang,49.1833,125.2167,-31.36,97,48,0.67,CN,1675375584
391,deputatskiy,69.3,139.9,-31.2,99,99,1.48,RU,1675375584
392,meadow lake,34.8014,-106.5436,11.49,29,0,3.08,US,1675375585
393,souillac,-20.5167,57.5167,25.21,88,40,1.54,MU,1675375463
394,aklavik,68.2191,-135.0107,-36.0,75,20,3.6,CA,1675375419
395,lompoc,34.6391,-120.4579,19.96,37,75,6.69,US,1675375409
396,whitehorse,60.7161,-135.0538,-11.22,67,75,5.66,CA,1675375408
397,amurrio,43.05,-3.0,4.92,79,5,0.7,ES,1675375586
398,luganville,-15.5333,167.1667,29.26,70,25,2.08,VU,1675375586
399,teknaf,20.8624,92.3058,17.49,42,99,5.66,BD,1675375586
400,xai-xai,-25.0519,33.6442,24.23,79,20,3.92,MZ,1675375587
401,padang,-0.9492,100.3543,24.49,84,100,1.81,ID,1675375229
402,verkhnyaya inta,65.9811,60.3094,-5.46,95,100,3.82,RU,1675375587
403,kabo,7.6994,18.629,25.32,18,7,0.5,CF,1675375588
404,west odessa,31.8424,-102.4988,13.15,51,0,4.12,US,1675375588
405,sao joao da barra,-21.6403,-41.0511,28.05,88,98,6.91,BR,1675375258
406,andenes,69.3143,16.1194,-3.37,93,0,4.63,NO,1675375189
407,peniche,39.3558,-9.3811,11.36,84,0,3.01,PT,1675375588
408,mathathane,-22.2687,28.7495,25.2,54,52,3.08,BW,1675375588
409,puerto escondido,15.85,-97.0667,29.46,65,0,2.57,MX,1675375486
410,le vauclin,14.5452,-60.8388,25.03,73,20,5.14,MQ,1675375589
411,lianran,24.9227,102.485,13.3,57,94,2.45,CN,1675375589
412,griffith,41.5284,-87.4237,1.69,61,0,7.72,US,1675375590
413,mabaruma,8.2,-59.7833,24.19,77,74,2.41,GY,1675375590
414,halifax,44.6453,-63.5724,-2.0,72,40,4.63,CA,1675375449
415,kangaatsiaq,68.3065,-53.4641,-16.97,93,100,5.33,GL,1675375590
416,sovetskiy,61.3614,63.5842,-12.49,99,100,1.78,RU,1675375591
417,yomou,7.5603,-9.2653,23.98,53,8,1.45,GN,1675375591
418,tabriz,38.08,46.2919,1.7,60,75,4.12,IR,1675375591
419,havoysund,70.9963,24.6622,-3.87,74,100,1.79,NO,1675375451
420,waynesville,35.4887,-82.9887,6.78,94,100,1.34,US,1675375325
421,quimper,48.0,-4.1,9.31,87,100,1.54,FR,1675375592
422,dwarka,22.2394,68.9678,20.28,49,21,3.98,IN,1675375592
423,igarka,67.4667,86.5833,-11.03,96,100,3.43,RU,1675375456
424,vila velha,-20.3297,-40.2925,27.97,84,0,8.23,BR,1675375288
425,rosetta,31.4044,30.4164,13.92,65,78,4.3,EG,1675375593
426,ilorin,8.5,4.55,32.11,18,64,1.1,NG,1675375593
427,conde,-7.2597,-34.9075,27.7,74,40,6.17,BR,1675375593
428,illapel,-31.6308,-71.1653,27.55,41,0,3.39,CL,1675375594
429,paita,-5.0892,-81.1144,25.74,71,60,6.37,PE,1675375594
430,palafrugell,41.9174,3.1631,6.31,59,0,0.45,ES,1675375594
431,namibe,-15.1961,12.1522,22.58,76,52,1.8,AO,1675375185
432,ayan,56.45,138.1667,-24.24,82,35,3.63,RU,1675375595
433,santa cruz del sur,20.7147,-77.9956,29.18,51,2,3.77,CU,1675375595
434,arman,59.7,150.1667,-19.68,90,72,3.59,RU,1675375596
435,maningrida,-12.0667,134.2667,25.43,92,100,3.58,AU,1675375596
436,sistranda,63.7256,8.834,-1.02,65,13,9.33,NO,1675375596
437,samana,19.2056,-69.3369,27.12,78,40,0.0,DO,1675375597
438,kaspiyskiy,45.3929,47.3707,1.12,81,100,4.07,RU,1675375597
439,oranjestad,12.524,-70.027,27.97,70,20,8.75,AW,1675375359
440,manakara,-22.1333,48.0167,23.05,89,55,1.61,MG,1675375597
441,usinsk,65.9939,57.5281,-5.95,95,100,6.57,RU,1675375598
442,puerto el triunfo,13.2833,-88.55,32.7,41,30,2.59,SV,1675375598
443,yatou,37.15,122.3833,-3.61,68,81,1.84,CN,1675375598
444,batemans bay,-35.7167,150.1833,19.5,42,0,4.22,AU,1675375599
445,robertsport,6.7533,-11.3686,26.26,88,16,3.52,LR,1675375599
446,sambava,-14.2667,50.1667,24.83,86,29,5.55,MG,1675375309
447,salima,-13.7804,34.4587,21.47,95,100,1.33,MW,1675375599
448,vokhma,58.9303,46.7586,-7.67,97,99,2.12,RU,1675375600
449,labuan,5.2767,115.2417,26.2,88,20,1.03,MY,1675375600
450,devonport,-41.1667,146.35,10.05,80,99,1.51,AU,1675375601
451,qitaihe,45.8,130.85,-23.74,93,16,1.58,CN,1675375601
452,mount gambier,-37.8333,140.7667,9.65,82,95,5.51,AU,1675375601
453,shimoda,34.6667,138.95,3.95,67,100,6.58,JP,1675375602
454,tautira,-17.7333,-149.15,27.07,82,6,8.65,PF,1675375602
455,tiznit,29.5833,-9.5,10.17,49,0,1.15,MA,1675375350
456,jacarau,-6.6122,-35.2928,24.78,74,4,5.68,BR,1675375602
457,krasnyy chikoy,50.3643,108.7512,-21.55,100,100,1.25,RU,1675375603
458,alofi,-19.0595,-169.9187,24.94,88,100,1.03,NU,1675375192
459,tynda,55.1667,124.7167,-35.52,100,63,1.45,RU,1675375603
460,saint-paul,-21.0096,55.2707,25.06,83,87,2.39,RE,1675375604
461,longyearbyen,78.2186,15.6401,-15.09,78,20,6.69,SJ,1675375311
462,wangqing,43.3218,129.7634,-19.81,97,11,0.88,CN,1675375604
463,bambous virieux,-20.3428,57.7575,25.68,88,40,1.54,MU,1675375346
464,auki,-8.7676,160.7034,27.33,80,96,2.12,SB,1675375243
465,faanui,-16.4833,-151.75,27.13,78,24,8.14,PF,1675375185
466,tahta,26.7693,31.5021,11.19,44,0,2.86,EG,1675375344
467,nizwa,22.9333,57.5333,18.57,47,0,0.42,OM,1675375604
468,kyzyl,51.7,94.45,-28.9,99,81,0.24,RU,1675375605
469,san policarpo,12.1791,125.5072,26.13,83,18,7.32,PH,1675375605
470,humboldt,40.6665,-123.9178,13.4,36,100,2.89,US,1675375605
471,kozulka,50.0351,23.797,-0.45,93,100,6.09,UA,1675375606
472,newry,54.1784,-6.3374,11.17,86,100,7.47,GB,1675375356
473,neiafu,-18.65,-173.9833,25.38,94,75,7.2,TO,1675375606
474,golden,39.7555,-105.2211,9.54,36,0,3.6,US,1675375606
475,sola,-13.8833,167.55,27.96,70,24,2.48,VU,1675375329
476,kodinar,20.7903,70.7031,21.27,39,35,4.02,IN,1675375607
477,warmbad,-28.45,18.7333,25.08,35,0,4.04,NA,1675375313
478,kontagora,10.3999,5.4695,27.29,16,73,2.03,NG,1675375607
479,kapuskasing,49.4169,-82.4331,-23.95,53,100,6.69,CA,1675375607
480,dehui,44.5333,125.7,-17.78,86,25,3.1,CN,1675375607
481,pocone,-16.2567,-56.6228,29.4,62,99,1.41,BR,1675375524
482,don sak,9.3168,99.6918,24.61,87,99,2.48,TH,1675375608
483,raudeberg,61.9875,5.1352,2.37,66,100,3.65,NO,1675375608
484,tiarei,-17.5333,-149.3333,31.01,81,2,9.08,PF,1675375608
485,nezhinka,51.7676,55.3694,-16.91,85,0,4.02,RU,1675375608
486,qaqortoq,60.7167,-46.0333,-18.65,95,21,2.4,GL,1675375609
487,buala,-8.145,159.5921,27.38,80,99,1.94,SB,1675375609
488,agadir,30.4202,-9.5982,13.25,61,0,2.33,MA,1675375457
489,eydhafushi,5.1033,73.0708,26.35,74,64,4.59,MV,1675375336
490,manggar,-2.8833,108.2667,25.05,88,96,1.36,ID,1675375609
491,imbituba,-28.24,-48.6703,25.05,90,44,2.34,BR,1675375424
492,galle,6.0367,80.217,24.07,90,100,3.68,LK,1675375610
493,naryan-mar,67.6713,53.087,-12.55,96,66,3.82,RU,1675375610
494,saint-joseph,-21.3667,55.6167,24.21,86,43,5.8,RE,1675375415
495,chingirlau,51.095,54.0814,-13.04,86,71,3.85,KZ,1675375610
496,mahibadhoo,3.7833,72.9667,26.81,65,45,5.0,MV,1675375339
497,urumqi,43.801,87.6005,-16.47,85,72,1.0,CN,1675375611
498,zirandaro,18.45,-100.9833,36.0,18,0,1.19,MX,1675375611
499,kattivakkam,13.2167,80.3167,27.05,76,40,4.82,IN,1675375255
500,havre-saint-pierre,50.2334,-63.5986,-10.8,85,100,2.06,CA,1675375611
501,shenjiamen,29.9576,122.298,5.53,85,100,5.02,CN,1675375612
502,turinsk,58.0458,63.696,-17.33,97,79,2.1,RU,1675375612
503,bethel,41.3712,-73.414,2.93,43,17,3.28,US,1675375241
504,dunmore town,25.5,-76.65,24.09,73,10,3.72,BS,1675375612
505,lubumbashi,-11.6609,27.4794,17.31,93,100,0.32,CD,1675375613
506,margate,51.3813,1.3862,10.49,81,57,1.34,GB,1675375613
507,zhigansk,66.7697,123.3711,-33.93,99,100,3.27,RU,1675375613
508,cangucu,-31.395,-52.6756,24.56,75,100,4.65,BR,1675375475
509,daytona beach,29.2108,-81.0228,29.6,63,20,5.14,US,1675375606
510,sabang,5.8933,95.3214,26.87,74,98,1.76,ID,1675375613
511,mackenzie,55.2999,-123.1698,-5.88,93,100,2.57,CA,1675375614
512,eidfjord,60.4675,7.0719,-1.44,94,100,3.44,NO,1675375614
513,lebanon,36.2081,-86.2911,2.13,94,100,1.54,US,1675375440
514,yekaterinoslavka,50.3734,129.1139,-31.04,100,59,0.73,RU,1675375615
515,puerto carreno,6.189,-67.4859,33.22,31,31,4.52,CO,1675375615
516,gairatganj,23.4202,78.2385,12.82,33,59,2.03,IN,1675375615
517,breves,-1.6822,-50.4803,22.77,96,100,1.76,BR,1675375616
518,grindavik,63.8424,-22.4338,2.26,93,75,17.49,IS,1675375237
519,bonavista,48.6499,-53.1147,-7.74,72,92,6.75,CA,1675375352
520,rydultowy,50.0586,18.417,0.96,83,70,2.68,PL,1675375616
521,urucara,-2.5364,-57.76,24.55,93,59,1.06,BR,1675375617
522,tucuman,-26.8241,-65.2226,27.76,56,15,1.35,AR,1675375617
523,urusha,54.05,122.9,-32.44,97,67,1.23,RU,1675375617
524,vangaindrano,-23.35,47.6,22.43,89,91,1.48,MG,1675375618
525,geraldton,-28.7667,114.6,27.23,28,20,3.09,AU,1675375403
526,toora-khem,52.4675,96.11,-26.72,100,97,0.51,RU,1675375279
527,port hardy,50.6996,-127.4199,7.1,76,100,11.83,CA,1675375227
528,orlik,52.5178,99.825,-27.41,93,26,1.15,RU,1675375618
529,olonets,60.9847,32.9698,-9.42,96,100,2.26,RU,1675375618
530,santa lucia,27.9117,-15.5407,11.62,51,20,2.57,ES,1675375619
531,paciran,-6.8767,112.3761,24.42,90,100,3.28,ID,1675375619
532,labytnangi,66.6572,66.4183,-15.65,96,68,1.98,RU,1675375540
533,paveh,35.0434,46.3565,-2.29,94,98,2.39,IR,1675375619
534,hirara,24.8,125.2833,19.15,82,75,4.63,JP,1675375620
535,biltine,14.5333,20.9167,23.01,16,11,6.2,TD,1675375620
536,mananara,-16.1667,49.7667,23.21,94,26,2.31,MG,1675375620
537,erzin,36.9559,36.2,4.71,45,0,1.24,TR,1675375621
538,asyut,27.181,31.1837,10.9,46,1,2.51,EG,1675375621
539,sinnamary,5.3833,-52.95,24.63,87,93,4.08,GF,1675375622
540,mayo,38.8876,-76.5119,5.08,62,0,1.54,US,1675375622
541,miandrivazo,-19.5167,45.4667,26.1,84,100,0.72,MG,1675375623
542,bismil,37.8486,40.6658,0.85,80,12,2.41,TR,1675375623
543,kailua,21.4022,-157.7394,27.99,77,21,1.34,US,1675375624
544,varkkallai,8.7341,76.7067,25.88,84,100,1.97,IN,1675375624
545,westport,41.1415,-73.3579,3.44,44,0,5.36,US,1675375414
546,fergus falls,46.283,-96.0776,-21.57,66,0,7.2,US,1675375625
547,tutoia,-2.7619,-42.2744,26.07,83,100,2.9,BR,1675375625
548,makushino,55.2103,67.2442,-19.46,98,21,1.69,RU,1675375625
549,qui nhon,13.7667,109.2333,23.45,91,31,4.03,VN,1675375206
550,magadan,59.5667,150.8,-18.2,87,50,3.39,RU,1675375410
551,duiwelskloof,-23.6934,30.14,22.01,67,60,1.11,ZA,1675375626
552,abha,18.2164,42.5053,11.14,66,0,3.6,SA,1675375626
553,ruston,32.5232,-92.6379,3.66,100,100,3.6,US,1675375498
554,milkovo,54.7167,158.6167,-24.16,97,100,0.47,RU,1675375626
555,nara,34.6851,135.8049,1.06,63,98,0.49,JP,1675375627
556,sisimiut,66.9395,-53.6735,-11.13,81,100,10.5,GL,1675375627
557,moanda,-1.5575,13.2178,23.52,77,73,0.93,GA,1675375628
558,rio grande,-32.035,-52.0986,27.06,77,87,8.32,BR,1675375296
559,nioro,13.35,-15.75,25.78,22,62,3.54,GM,1675375628
560,turochak,52.2576,87.1224,-18.78,100,93,1.37,RU,1675375294
561,limbang,4.75,115.0,25.06,98,94,1.01,MY,1675375628
562,chapais,49.7834,-74.8492,-13.12,94,100,6.56,CA,1675375244
563,boende,-0.2167,20.8667,23.05,81,53,1.45,CD,1675375629
564,kathmandu,27.7167,85.3167,9.35,77,20,2.06,NP,1675375366
565,kamenka,51.3223,42.7678,-5.5,98,100,2.11,RU,1675375629
566,idrinskoye,54.3708,92.1358,-23.52,100,94,0.93,RU,1675375629
567,canto do buriti,-8.11,-42.9444,26.52,62,95,0.79,BR,1675375630
568,kulunda,52.566,78.9385,-20.38,99,83,1.54,RU,1675375630
569,salinas,36.6777,-121.6555,18.68,47,0,6.69,US,1675375566
570,bani,18.2833,-70.3333,27.7,59,8,7.17,DO,1675375631
571,viedma,-40.8135,-62.9967,25.14,41,75,8.26,AR,1675375253
572,jasper,37.2001,-94.3502,9.44,35,0,3.6,US,1675375631
573,knysna,-34.0363,23.0471,19.63,81,85,0.9,ZA,1675375631
574,avera,33.194,-82.5271,10.73,87,100,2.58,US,1675375632
575,belaya gora,68.5333,146.4167,-29.05,100,100,1.31,RU,1675375632
576,ryotsu,38.0833,138.4333,1.73,58,88,5.1,JP,1675375633
577,clearlake,38.9582,-122.6264,12.97,52,100,2.28,US,1675375633
578,homer,59.6425,-151.5483,1.69,86,100,0.0,US,1675375597
579,talnakh,69.4865,88.3972,-10.44,96,100,3.39,RU,1675375291
580,severodvinsk,64.5635,39.8302,-3.94,97,99,1.74,RU,1675375455
581,the valley,18.217,-63.0578,26.92,73,40,5.66,AI,1675375210
582,les cayes,18.2,-73.75,26.03,64,1,4.1,HT,1675375634
583,remanso,-9.6179,-42.0831,28.1,55,54,2.02,BR,1675375634
584,fenoarivo,-18.933,47.4354,18.04,82,75,3.6,MG,1675375635
585,mulege,26.8833,-111.9833,18.27,50,1,5.8,MX,1675375635
586,valente,-11.4122,-39.4619,26.85,59,68,6.07,BR,1675375636
587,gachala,4.6924,-73.5204,20.63,49,14,2.11,CO,1675375636
588,vardo,70.3705,31.1107,-2.35,67,100,3.11,NO,1675375247
